cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
-1.173366435807252,0.8697465305800931,0.9663484999500946,-0.30294210872039085,1.473369732554973,-0.25243934308882765,-0.6723388836439458,-0.27973311313256866
1.3674066124755149,-0.6017760220757307,1.2164837465514096,-0.16708016771912074,0.3813505691210606,-1.941922734858073,-0.2942340148552858,-0.27973311313256866
-0.058355746532595426,-0.8568863148923431,1.0499874730324092,-1.0347226323203342,0.6191829636112685,1.0381561191690192,0.048930470018911106,-0.6756834024445544
-0.27921344895868216,0.26791815798090274,0.3410103834468076,0.5825029550465061,0.3009565202793001,-1.7746471515145832,0.5917542915471862,-0.27973311313256866
-1.0749521670192081,-0.3673064711324623,1.0953244864788976,-1.0885989192691126,0.7749464332421793,1.3881481089338596,0.28165838430632073,-0.6756834024445544
-0.9552850113917228,-0.8568863148923431,1.7638109330209113,-0.5610797966228032,0.22726197550768631,1.0638908242987868,0.05267408258117451,-0.27973311313256866
-1.2097452511180073,1.2698058534061445,-0.8471320379094377,0.5497086934255104,0.48519288220833434,0.9583785332667418,-0.9593491800841831,-0.27973311313256866
-0.9873558090998888,0.6482644127256705,1.0069954775228083,-0.0761932140837886,-0.4410135554894471,0.44239769541489876,-0.334165882186102,0.16373121089685533
-0.6621483469666349,0.7816175203343543,-0.8471320379094377,1.027567934188597,-1.0389442937500402,0.006194443465337466,-0.2942340148552858,0.7022236043611558
-1.7152193164885052,0.917289812423189,-0.8471320379094377,0.4888050647008027,-1.0389442937500402,-1.1055448181406244,2.101678024993652,-0.6756834024445544
-1.4021700373670039,-0.8568863148923431,1.7433311097054287,-0.06401248833884758,0.6359317237866352,-0.15336072833922162,0.3908470840390197,-0.27973311313256866
-0.2852446736023074,-0.8568863148923431,1.0018364380616562,0.32249130933717873,-0.07589058366645185,0.7138988345339492,-0.19777359783428403,0.16373121089685533
0.6589770511608022,-0.8568863148923431,-0.8471320379094377,1.0041434616021712,-1.0389442937500402,0.013914855004268051,0.017733698666711394,-0.5014652751472807
0.7796015440333076,1.334743018850373,-0.8471320379094377,-0.7808013494834773,0.9039118865925032,-0.36309857514682736,-0.221857505318183,-0.27973311313256866
2.0088225666388357,-0.5553923324727102,1.0757826703381699,1.3320860778121328,-0.3807180188581267,-1.1698815809650436,-0.9306481504401599,-0.6756834024445544
-0.05902588260410928,1.230379717243577,1.0288823116004233,-0.9166632904847475,0.6945523844004188,-1.8389839143390023,-0.10705338674208748,-0.27973311313256866
0.7451374032125916,-0.636563789277996,1.357184822764649,-1.2914548518675608,0.7883454413824726,-0.3978404270720143,0.3421801207295884,-0.27973311313256866
-0.41324066326146563,-0.8568863148923431,-0.8471320379094377,0.160862448490841,-1.0389442937500402,1.8668136243475384,0.1924356182390298,-0.27973311313256866
0.30763428223850564,0.8245224332171481,-0.8471320379094377,-0.14365569513269488,0.3009565202793001,0.3729139915645264,-1.0591788484112221,-0.27973311313256866
0.08648937863891268,1.386924669653771,-0.8471320379094377,0.19365671011183663,-1.0389442937500402,0.32530478707445715,-0.8645109951734972,-0.6123313561546366
-0.6452992114542851,0.2802098357257032,-0.4637997724929228,0.008134887227344954,0.07484825791184899,1.1977112909735796,0.14900971251676756,0.16373121089685533
-1.221233298058246,0.8152456952965439,0.9085047241735406,1.8052604240579344,0.6526804839620018,-0.6397466552918295,-1.4435230714703235,-0.27973311313256866
-0.8695075942379413,-0.8568863148923431,1.1098635976875992,-0.9236906322606755,0.6158332115761952,1.482079782657511,0.36202126730958784,-0.5014652751472807
-1.3227110460303535,1.1028245708352709,1.3884517285898135,0.44195611952795105,0.3009565202793001,-0.0761566129499187,-1.6294558287294336,-0.27973311313256866
-0.4127619946389556,-0.8568863148923431,0.6241322156936708,0.2386316974777746,0.13346891852563256,-0.29605966828378366,0.9163255006954719,-0.6756834024445544
-1.171451761317212,1.9052624009675243,-0.8471320379094377,0.19365671011183663,-1.0389442937500402,0.8708805358255295,-0.49014973894710057,-0.6123313561546366
0.888737989965574,-0.8568863148923431,-0.8471320379094377,0.39510717435509934,0.13346891852563256,0.5157416050347371,-0.5438081856728835,-0.27973311313256866
0.06542795924847539,0.5462202955990254,-0.8471320379094377,-0.21392911289197242,0.13346891852563256,-0.8353304142780642,0.6915839598742253,-0.27973311313256866
-0.8536157959706113,2.482739336525129,-0.8471320379094377,0.4888050647008027,-1.0389442937500402,-0.5548221283635975,-0.7172622343911136,-0.27973311313256866
0.24732203580225295,-0.8568863148923431,-0.8471320379094377,0.5356540098736544,-1.0389442937500402,-0.06328926038503488,0.47944591467926717,2.1276446458843044
1.0285092277384769,0.2690777502209782,-0.8471320379094377,-1.108743965693439,0.987655687469337,-1.5546154226550697,1.8982750757773108,-0.6756834024445544
1.8556486074356546,-0.8568863148923431,-0.8471320379094377,2.175367090923463,-1.0389442937500402,-0.5265139527208524,-2.240912547232548,-0.6123313561546366
-1.0303402514012816,-0.2765103987345498,1.8657410460109471,-0.7868917123559479,0.04470048959618873,0.4282436075935277,0.2485898066729893,0.16373121089685533
-0.9489665855745917,-0.3326346631542045,1.0596802138382102,-0.5320334506156349,0.33277916461249685,1.1127867640453477,0.08823840192268247,-0.6756834024445544
0.9461782246667668,0.2447263131793925,-0.8471320379094377,2.175367090923463,-1.0389442937500402,-0.5265139527208524,-2.240912547232548,-0.6123313561546366
0.2310473026369151,1.502883893661322,-0.8471320379094377,1.027567934188597,-1.0389442937500402,-0.09674437705373311,-1.7792003312199922,-0.27973311313256866
2.0949829186906253,-0.8568863148923431,-0.8471320379094377,0.8635966260836161,-1.0389442937500402,1.9568850923017251,-2.00381708495583,3.553065687407453
-1.3543031751160097,1.0436853665914199,1.1492598990273062,2.582952913927272,-0.0675162035787685,-1.3423041053344864,-1.4722241011143467,-0.27973311313256866
1.3769799849257138,0.3757602363079252,-0.8471320379094377,-1.413262109316975,2.0763250988681765,-0.47504454246131717,0.3758726337899647,0.7180616159336353
-1.1695370868271724,1.5666614668654752,1.6698538810162926,0.9104455712564677,0.13346891852563256,-1.6073715681710936,-1.3050094066665565,-0.27973311313256866
0.0491532260831375,1.4727344954193589,-0.8471320379094377,-1.727150041975082,0.8369168458910361,0.4076558434897133,0.3758726337899647,0.7180616159336353
-1.2269773215283653,0.3258977699846783,-0.8471320379094377,0.4888050647008027,-1.0389442937500402,-1.0926774655757407,2.1154046043886208,-0.27973311313256866
0.5823900715592116,-0.4162412636636489,-0.8471320379094377,2.175367090923463,-1.0389442937500402,-0.5265139527208524,-1.2925306981256766,3.553065687407453
1.3769799849257138,0.3757602363079252,-0.8471320379094377,-1.3148793244539867,1.7246011351854744,-1.5546154226550697,1.416596926099347,0.16373121089685533
-0.24762131987302594,0.2887908183022619,0.3566438363593898,0.32951865111310674,0.0497251176487988,-0.6937895360643421,-0.30296911083390227,-0.27973311313256866
-0.6477882882913367,-0.8568863148923431,1.8768407975788808,-1.2628769953121208,0.9139611426977233,1.0214285608346707,0.023723478766333964,-0.27973311313256866
0.38134925010503645,-0.8568863148923431,1.1539499349010807,0.020315612972285964,0.8034193255403027,-1.3242898117436495,0.08012724137111082,-0.27973311313256866
-0.8695075942379413,-0.8568863148923431,1.1098635976875992,-0.7006896532379007,0.6158332115761952,1.3649868743170694,0.3159748327937404,-0.27973311313256866
-0.6454906789032889,-0.8568863148923431,1.8846575240351717,-1.2544441851810084,0.662729740067222,1.036869383912532,0.03457995519689952,-0.27973311313256866
-0.6571701932925315,-0.8568863148923431,0.7219976309264353,-1.0422184635479903,0.4198727175244042,0.44883137169734066,1.6223708299384563,-0.6756834024445544
-0.4323874081618633,0.9636735020262094,-0.8471320379094377,0.4888050647008027,-1.0389442937500402,-0.004099438586569007,-0.3054648525420774,-0.27973311313256866
-0.6454906789032889,-0.8568863148923431,1.8846575240351717,-1.2544441851810084,0.662729740067222,1.036869383912532,0.03457995519689952,-0.6756834024445544
-1.1016618761552628,-0.8568863148923431,1.7053418191278542,-0.23922754328531193,-0.2869249618760729,1.1024928819934383,0.08125032513979041,-0.27973311313256866
-0.6452992114542851,0.2802098357257032,-0.4637997724929228,0.008134887227344954,0.07484825791184899,1.1977112909735796,0.14900971251676756,-0.5014652751472807
0.4962297195074223,-0.8568863148923431,-0.8471320379094377,0.4888050647008027,-1.0389442937500402,-0.536807834772759,0.861294396030192,-0.6123313561546366
2.0088225666388357,-0.5553923324727102,1.0757826703381699,1.3320860778121328,-0.3807180188581267,-1.1698815809650436,-0.9306481504401599,-0.27973311313256866
-0.9091413561817646,0.5821676550413661,-0.8471320379094377,0.19365671011183663,-1.0389442937500402,1.4216032256025595,-0.11578848272070395,-0.27973311313256866
0.14201493885006594,-0.8568863148923431,0.8209573878630805,1.8661640527826422,0.719675524663469,-1.977951322039747,0.06016130770570272,-0.27973311313256866
-0.2983601938590798,-0.8568863148923431,0.6488330712955506,0.27423689580914146,-0.11273785605225867,-0.2066315679578405,1.0930240136343308,-0.6756834024445544
0.8121510103639833,1.3115511740488628,-0.8471320379094377,0.45601080307980707,0.0664738778241655,-1.9123278239588408,-0.20813092592321483,-0.27973311313256866
0.32390901540384354,0.7317550540111072,-0.8471320379094377,-1.713095358423226,-0.05076744340340166,2.0212218551261443,-0.35662755755968517,-0.27973311313256866
0.30763428223850564,2.1835645385856473,-0.8471320379094377,-0.2842025306512499,0.4014490813315006,0.9519448569842999,-2.0187915352048864,-0.6756834024445544
0.30763428223850564,2.1835645385856473,-0.8471320379094377,-0.2842025306512499,0.4014490813315006,0.9519448569842999,-2.0187915352048864,-0.6123313561546366
1.8556486074356546,-0.8568863148923431,-0.8471320379094377,2.175367090923463,-1.0389442937500402,-0.5265139527208524,-2.240912547232548,3.553065687407453
-0.6566915246700217,-0.8568863148923431,0.7223102999846869,-1.0408129951928047,0.697902136435492,0.3973619614378054,1.6248665716466315,-0.6756834024445544
